城市,GRP（单位：亿元）,AI百度指数,政策数量,科学技术支出（单位：万元）,教育支出（单位：万元）,年份,全部企业
资阳市,1066.5332,59398,5,20008,308590,2018,52
资阳市,778.0,56006,8,23973,282935,2019,73
资阳市,808.0,60723,11,24781,306724,2020,96
资阳市,891.0,31956,8,24579,309570,2021,172
资阳市,948.0,30106,9,25881,562276,2022,242
资阳市,1019.0,48380,7,27173,509522,2023,320
赣州市,1973.8688,68446,0,83384,1176181,2015,173
赣州市,2207.1959,80302,0,126100,1367740,2016,242
赣州市,2501.05,96309,1,184152,1579970,2017,343
赣州市,2807.2372,108210,2,222623,1814857,2018,496
赣州市,3474.0,100801,2,275305,2062474,2019,699
赣州市,3645.0,102073,1,296120,2200526,2020,1412
赣州市,4169.0,91689,2,307121,2181453,2021,2248
赣州市,4524.0,93986,3,333250,2255345,2022,3132
赣州市,4606.0,120977,5,380400,2304377,2023,4060
赤峰市,1861.2749,43895,0,14338,790760,2015,69
赤峰市,1933.2792,37260,0,13924,830157,2016,98
赤峰市,1407.0,69047,0,12202,872383,2017,128
赤峰市,1549.84,78098,2,19085,890257,2018,161
赤峰市,1708.0,81173,2,17697,934271,2019,197
赤峰市,1763.0,84373,3,15723,914566,2020,241
赤峰市,1975.0,72345,3,26469,911846,2021,414
赤峰市,2148.0,75051,5,26860,970065,2022,619
赤峰市,2198.0,86951,4,33464,1032714,2023,869
辽源市,726.6404,10352,0,7856,174272,2015,13
辽源市,765.2485,13067,0,3497,182100,2016,16
辽源市,668.6511,25184,2,3709,176568,2017,21
辽源市,621.6011,29595,4,3396,169310,2018,27
辽源市,410.0,23375,4,2651,173287,2019,35
辽源市,430.0,32193,2,1969,170708,2020,39
辽源市,463.0,21686,6,1940,153006,2021,66
辽源市,501.0,18139,7,3949,170121,2022,87
辽源市,517.0,29975,9,5080,175235,2023,110
辽阳市,1028.5818,35023,0,9107,187956,2015,24
辽阳市,654.1758,39896,0,6044,187116,2016,33
辽阳市,762.9,47046,1,4953,189427,2017,45
辽阳市,869.726,52587,1,5622,170585,2018,55
辽阳市,831.0,51842,1,5804,186991,2019,71
辽阳市,838.0,53601,1,9102,229910,2020,138
辽阳市,860.0,44718,1,9632,201729,2021,199
辽阳市,892.0,36175,2,1662,234069,2022,228
辽阳市,878.0,48703,1,2294,202387,2023,260
达州市,1350.7623,48912,0,16078,696644,2015,30
达州市,1447.0836,55635,0,16700,773113,2016,41
达州市,1584.0,65007,0,16289,794989,2017,57
达州市,1690.1741,71159,5,15413,742887,2018,92
达州市,2042.0,78176,8,17171,785683,2019,145
达州市,2117.0,80397,11,22137,822266,2020,214
达州市,2352.0,58600,8,17102,821370,2021,328
达州市,2503.0,55276,9,18422,878472,2022,456
达州市,2657.0,73056,7,21312,905450,2023,610
运城市,1174.0143,61003,0,15455,594444,2015,72
运城市,1222.3486,77182,0,13375,585159,2016,98
运城市,1336.2914,84097,0,20828,599606,2017,130
运城市,1509.6407,92318,0,18367,617829,2018,165
运城市,1563.0,77752,0,15386,674644,2019,244
运城市,1644.0,85807,3,29417,688774,2020,374
运城市,2053.0,71995,5,24357,695916,2021,666
运城市,2301.0,73347,5,22864,793908,2022,1707
运城市,2330.0,83807,3,22760,846558,2023,2386
连云港市,2160.64,68486,0,110400,744600,2015,152
连云港市,2376.48,80261,0,100300,737600,2016,194
连云港市,2640.31,91912,0,88065,757669,2017,251
连云港市,2771.7,95777,2,99205,820080,2018,301
连云港市,3139.0,91222,3,140700,862800,2019,366
连云港市,3277.0,94424,4,83354,934872,2020,865
连云港市,3728.0,85111,4,85406,990601,2021,1416
连云港市,4005.0,83113,8,100309,991724,2022,1752
连云港市,4364.0,98339,10,112317,1042334,2023,2256
通化市,1001.2129,24230,0,47010,348004,2015,16
通化市,947.5914,33907,0,66721,361711,2016,27
通化市,836.1347,41210,2,59836,348455,2017,33
通化市,829.3,48256,4,40403,304060,2018,47
通化市,726.0,41309,4,30684,313956,2019,77
通化市,749.0,50449,2,27403,383299,2020,98
通化市,568.0,34387,6,31675,360485,2021,154
通化市,591.0,33931,7,12323,333988,2022,199
通化市,614.0,51411,9,10021,259710,2023,252
通辽市,1877.27,36821,0,19700,537300,2015,52
通辽市,1949.3818,41407,0,13200,524338,2016,67
通辽市,1223.0,54895,0,13238,519228,2017,87
通辽市,1301.6,69422,2,11453,515796,2018,120
通辽市,1267.0,61951,2,12769,547405,2019,146
通辽市,1277.0,60593,3,10344,538508,2020,188
通辽市,1411.0,45101,3,15050,549893,2021,295
通辽市,1562.0,48056,5,17320,636162,2022,471
通辽市,1609.0,63005,4,19109,675818,2023,574
遂宁市,915.8112,27876,0,8382,336096,2015,40
遂宁市,1008.4521,39849,0,9932,348738,2016,50
遂宁市,1138.0,54682,0,9493,390078,2017,73
遂宁市,1221.3914,53762,5,13268,424769,2018,98
遂宁市,1346.0,51993,8,20754,423335,2019,141
遂宁市,1403.0,57226,11,18889,442128,2020,183
遂宁市,1520.0,34290,8,17297,454696,2021,263
遂宁市,1614.0,41017,9,27999,465914,2022,362
遂宁市,1715.0,60158,7,33602,475870,2023,473
遵义市,2168.34,51302,0,37871,1113734,2015,96
遵义市,2403.94,58825,0,61318,1205159,2016,137
遵义市,2749.0,81349,0,77914,1272677,2017,176
遵义市,3000.0,87299,2,89300,1400300,2018,225
遵义市,3483.0,89959,2,109631,1551964,2019,277
遵义市,3720.0,89374,2,108800,1528200,2020,381
遵义市,4170.0,75841,1,91319,1556313,2021,606
遵义市,4401.0,80883,3,57971,1586737,2022,1098
遵义市,4602.0,100511,3,64283,1701546,2023,1703
邢台市,1764.7323,70038,0,13815,764423,2015,27
邢台市,1975.746,77387,1,24504,824884,2016,47
邢台市,371.0,90605,2,24803,897944,2017,68
邢台市,2150.7611,99359,4,29004,974252,2018,101
邢台市,2120.0,95708,5,30392,1101023,2019,140
邢台市,2200.0,99606,4,34355,1183504,2020,214
邢台市,2427.0,84744,4,34466,1087480,2021,282
邢台市,2547.0,84466,3,56281,1231029,2022,424
邢台市,2586.0,94195,3,73699,1297743,2023,868
邯郸市,3145.4319,80449,0,41304,1006026,2015,81
邯郸市,3337.0903,90808,1,44242,1066510,2016,119
邯郸市,1352.0,100312,2,50523,1163136,2017,159
邯郸市,3454.5705,111848,4,53089,1193602,2018,211
邯郸市,3486.0,111977,5,66530,1358561,2019,273
邯郸市,3637.0,109147,4,69913,1479572,2020,367
邯郸市,4115.0,91980,4,72454,1461664,2021,483
邯郸市,4346.0,97835,3,97443,1818207,2022,742
邯郸市,4382.0,109499,3,116781,1833098,2023,1481
邵阳市,1386.9988,46475,0,18425,756362,2015,38
邵阳市,1530.2577,47285,0,21675,765952,2016,49
邵阳市,1627.53,61191,0,17343,838538,2017,67
邵阳市,1782.6481,73005,1,33806,889498,2018,92
邵阳市,2152.0,70261,4,47772,990588,2019,165
邵阳市,2251.0,77261,5,70684,1086454,2020,214
邵阳市,2462.0,64680,8,56609,1089737,2021,306
邵阳市,2599.0,64485,11,76091,1158579,2022,494
邵阳市,2731.0,85490,15,146164,1178803,2023,794
郑州市,7311.521,158275,0,178600,1476043,2015,2008
郑州市,8113.9666,180331,0,217190,1555258,2016,2630
郑州市,9193.77,258550,1,339602,1759635,2017,3393
郑州市,10143.3173,292451,4,361748,2129214,2018,4367
郑州市,11590.0,271846,12,633557,2470587,2019,5667
郑州市,12004.0,210434,15,690714,2406821,2020,7947
郑州市,12691.0,185678,17,840927,2462848,2021,13242
郑州市,12935.0,182335,15,854910,2313914,2022,18117
郑州市,13618.0,273078,15,882745,2517464,2023,23857
郴州市,2012.0654,44509,0,45807,651424,2015,53
郴州市,2204.1285,52459,0,49291,700834,2016,73
郴州市,2178.19,68408,0,43617,716862,2017,97
郴州市,2391.8696,75230,1,78222,714452,2018,132
郴州市,2411.0,69234,4,91039,753880,2019,194
郴州市,2503.0,78973,5,123707,792924,2020,263
郴州市,2770.0,63525,8,120676,850313,2021,387
郴州市,2980.0,62840,11,176954,914786,2022,689
郴州市,3111.0,80498,15,272600,999385,2023,1027
鄂尔多斯市,4226.13,33182,0,37109,546996,2015,133
鄂尔多斯市,4417.9341,47732,0,20642,567046,2016,174
鄂尔多斯市,3580.0,58278,0,23874,626359,2017,232
鄂尔多斯市,3763.21,67957,2,34890,629157,2018,303
鄂尔多斯市,3605.0,66217,2,49245,743864,2019,382
鄂尔多斯市,3534.0,65792,3,70864,845027,2020,472
鄂尔多斯市,4716.0,52754,3,81716,946432,2021,744
鄂尔多斯市,5613.0,52202,5,122019,1013201,2022,1134
鄂尔多斯市,5850.0,74908,4,204900,1229423,2023,1514
鄂州市,730.01,26330,0,8081,138685,2015,39
鄂州市,797.82,31926,0,29981,170306,2016,50
鄂州市,905.92,40181,3,43349,169736,2017,61
鄂州市,1005.3,42362,4,30040,195057,2018,73
鄂州市,1140.0,41474,5,14597,200181,2019,95
鄂州市,1005.0,45017,10,25927,216438,2020,127
鄂州市,1162.0,38637,20,52433,232529,2021,227
鄂州市,1265.0,38165,23,18161,203976,2022,315
鄂州市,1266.0,63036,17,62019,243462,2023,436
酒泉市,544.7963,6332,0,9487,207213,2015,62
酒泉市,577.9341,12705,0,7443,220740,2016,89
酒泉市,551.772506373926,24863,0,8738,212074,2017,111
酒泉市,596.8871,35066,1,9924,218071,2018,135
酒泉市,618.0,40356,1,6539,229008,2019,161
酒泉市,658.0,39092,2,8500,237597,2020,202
酒泉市,763.0,17797,1,12220,249052,2021,336
酒泉市,841.0,23923,2,20083,266091,2022,503
酒泉市,909.0,46053,1,21692,253531,2023,646
重庆市,15717.27,154047,0,456689,5362416,2015,2611
重庆市,17740.59,191230,0,516208,5751833,2016,3313
重庆市,19500.0,285848,2,593077,6263003,2017,4157
重庆市,20363.19,309546,5,685887,6809942,2018,5415
重庆市,23606.0,281951,6,792329,7282575,2019,7478
重庆市,25003.0,251350,10,828722,7549666,2020,13849
重庆市,27894.0,204443,15,926407,7949530,2021,20647
重庆市,29129.0,203171,20,988878,8221685,2022,27597
重庆市,30146.0,324290,22,1025406,8559730,2023,34713
金华市,3402.3399,95157,0,160920,1013020,2015,381
金华市,3684.9362,106879,0,182163,988721,2016,506
金华市,3848.62,121421,3,186460,1053388,2017,718
金华市,4100.2319,133267,5,211407,1144535,2018,963
金华市,4560.0,123714,9,247933,1266907,2019,1314
金华市,4704.0,115700,9,204448,1379283,2020,2967
金华市,5355.0,108699,11,239953,1505793,2021,4508
金华市,5562.0,107892,10,280770,1563885,2022,5555
金华市,6011.0,135649,12,333436,1652384,2023,6741
金昌市,224.5163,2012,0,2031,71390,2015,28
金昌市,207.8152,5850,0,1475,74631,2016,35
金昌市,221.49386,10108,0,1802,80287,2017,43
金昌市,264.2405,13680,1,2681,82430,2018,52
金昌市,340.0,10922,1,3164,90606,2019,66
金昌市,358.0,15380,2,7011,89254,2020,76
金昌市,429.0,7409,1,8553,92408,2021,105
金昌市,523.0,17055,2,10560,109163,2022,144
金昌市,568.0,34205,1,9174,108120,2023,177
钦州市,944.4242,28843,0,24150,420165,2015,36
钦州市,1102.0466,36559,0,18304,455154,2016,56
钦州市,1309.817093,49578,0,9904,498434,2017,67
钦州市,1291.9647,54696,3,12985,535609,2018,89
钦州市,1356.0,52971,3,12815,507416,2019,132
钦州市,1388.0,57971,6,9469,544592,2020,295
钦州市,1648.0,44976,16,9630,547762,2021,540
钦州市,1917.0,47247,23,36998,608747,2022,2077
钦州市,1961.0,66208,22,38309,647934,2023,2143
铁岭市,740.9003,31591,0,10511,297144,2015,21
铁岭市,588.0423,35115,0,8271,306482,2016,31
铁岭市,594.5,45875,1,7941,308854,2017,38
铁岭市,616.6189,54387,1,7834,271725,2018,45
铁岭市,640.0,49523,1,8899,305647,2019,55
铁岭市,663.0,57988,1,9230,328739,2020,118
铁岭市,716.0,48878,1,7093,301870,2021,177
铁岭市,754.0,50303,2,6084,316860,2022,223
铁岭市,765.0,61161,1,5186,317554,2023,274
铜仁市,770.8924,30443,0,28564,721176,2015,26
铜仁市,856.97,40165,0,33943,830435,2016,38
铜仁市,970.0,48150,0,58334,919998,2017,67
铜仁市,1066.52,45641,2,45423,917485,2018,90
铜仁市,1249.0,45756,2,64292,960611,2019,116
铜仁市,1328.0,50368,2,71457,987618,2020,162
铜仁市,1463.0,39181,1,58794,991311,2021,248
铜仁市,1477.0,42163,3,59312,1041991,2022,436
铜仁市,1514.0,62290,3,26349,1069471,2023,618
铜川市,324.539,9145,0,7002,180958,2015,21
铜川市,311.607,12640,0,7123,189632,2016,28
铜川市,348.0,19531,1,7828,211113,2017,36
铜川市,327.955,21104,3,6983,198714,2018,53
铜川市,355.0,16037,5,3825,201373,2019,75
铜川市,382.0,21104,6,6266,208478,2020,126
铜川市,439.0,9145,4,3157,188460,2021,192
铜川市,506.0,12134,2,3809,162069,2022,244
铜川市,511.0,23628,1,2776,169009,2023,313
铜陵市,911.6,27712,0,77820,155222,2015,33
铜陵市,957.3,24195,0,83119,234571,2016,39
铜陵市,1122.1,46774,1,83439,235405,2017,49
铜陵市,1222.3596,49072,5,60856,262501,2018,68
铜陵市,960.0,47721,6,94664,255654,2019,90
铜陵市,1004.0,50633,8,103108,253246,2020,135
铜陵市,1166.0,44657,5,125226,260495,2021,221
铜陵市,1210.0,43903,9,138645,280788,2022,314
铜陵市,1230.0,53871,11,158463,305727,2023,502
银川市,1493.859,59610,0,32510,296120,2015,413
银川市,1617.7071,70972,0,49503,322099,2016,527
银川市,1803.2581,90531,0,82161,360501,2017,686
银川市,1901.4824,94971,4,98630,384219,2018,883
银川市,1897.0,96766,5,87788,408302,2019,1135
银川市,1964.0,91759,5,64469,473053,2020,1773
银川市,2263.0,86554,3,77888,397875,2021,2774
银川市,2536.0,83147,2,79028,462312,2022,3586
银川市,2686.0,102505,4,95639,554730,2023,4362
锦州市,1327.3292,47103,0,8827,295806,2015,48
锦州市,1032.8139,52176,0,9223,293422,2016,59
锦州市,1077.5,66051,1,23899,312386,2017,74
锦州市,1192.4093,72646,1,14216,323757,2018,104
锦州市,1073.0,69346,1,49387,329736,2019,132
锦州市,1072.0,72437,1,9482,364449,2020,200
锦州市,1148.0,60108,1,9958,271442,2021,336
锦州市,1202.0,57315,2,24403,340738,2022,441
锦州市,1253.0,73261,1,15338,331509,2023,564
镇江市,3502.48,74205,0,122700,644400,2015,193
镇江市,3833.84,77564,0,134800,670500,2016,243
镇江市,4010.0,96658,0,126531,717570,2017,300
镇江市,4050.0,99384,2,165004,778968,2018,393
镇江市,4127.0,101880,3,183100,758400,2019,496
镇江市,4220.0,96389,4,165258,770008,2020,1009
镇江市,4763.0,90335,4,143250,843362,2021,1546
镇江市,5017.0,84949,8,126687,771836,2022,1969
镇江市,5264.0,100308,10,111221,768666,2023,2440
长春市,5530.0345,103067,0,89975,1067720,2015,774
长春市,5986.42,121864,0,95407,1076136,2016,1010
长春市,6495.0212,151686,2,136176,1197032,2017,1283
长春市,7175.7117,161875,4,121743,1272697,2018,1633
长春市,5904.0,157677,4,112892,1346070,2019,2232
长春市,6638.0,142838,3,185492,1522930,2020,2880
长春市,7103.0,130343,8,188806,1474616,2021,4711
长春市,6745.0,123947,9,43039,1368027,2022,6329
长春市,7002.0,169046,10,157653,1480272,2023,8273
长沙市,8510.1328,130693,0,241731,1444932,2015,1786
长沙市,9356.9088,155705,0,246112,1567751,2016,2382
长沙市,10210.13,227143,0,293220,1772617,2017,3063
长沙市,11003.4116,249464,3,361871,1946010,2018,3994
长沙市,11574.0,238862,9,492477,2111796,2019,5676
长沙市,12143.0,198765,12,554502,2310537,2020,7542
长沙市,13271.0,181318,18,687933,2559903,2021,10333
长沙市,13966.0,180365,19,795282,2929915,2022,17047
长沙市,14332.0,262470,25,841695,2993524,2023,25025
长治市,1195.3423,43630,0,16194,457758,2015,86
长治市,1270.4767,50795,0,35306,452597,2016,107
长治市,1477.5312,69342,0,19147,478483,2017,142
长治市,1645.6336,73265,0,19628,541830,2018,202
长治市,1640.0,69364,0,16841,537016,2019,264
长治市,1712.0,78685,3,23552,553370,2020,367
长治市,2311.0,74809,5,16140,560432,2021,638
长治市,2805.0,71055,5,19795,634136,2022,934
长治市,2806.0,84443,3,19699,645744,2023,1246
阜新市,525.5376,28814,0,3969,213963,2015,18
阜新市,407.8179,34712,0,3076,232631,2016,25
阜新市,409.1,45956,1,2806,199572,2017,41
阜新市,445.9906,55698,1,2007,229208,2018,51
阜新市,488.0,55193,1,2695,227894,2019,71
阜新市,505.0,54563,1,4435,251463,2020,120
阜新市,545.0,37024,1,2944,222120,2021,189
阜新市,578.0,38740,2,5691,227447,2022,239
阜新市,602.0,50770,1,5173,215782,2023,308
阜阳市,1267.4505,61455,0,38852,826714,2015,100
阜阳市,1401.8589,60575,0,49722,924879,2016,143
阜阳市,1571.12,66840,1,54318,990501,2017,201
阜阳市,1759.5199,73437,5,50120,1068215,2018,285
阜阳市,2705.0,77979,6,72288,1180586,2019,410
阜阳市,2805.0,84178,8,72307,1231899,2020,555
阜阳市,3072.0,67944,5,75854,1228255,2021,1087
阜阳市,3233.0,69800,9,85741,1308630,2022,1680
阜阳市,3324.0,85454,11,103016,1339438,2023,2489
防城港市,620.7242,12474,0,6689,139966,2015,23
防城港市,676.0383,13916,0,6507,152457,2016,28
防城港市,741.617505,21622,0,3331,166092,2017,40
防城港市,696.8185,28197,3,3971,158653,2018,46
防城港市,701.0,26564,3,3993,198680,2019,55
防城港市,733.0,31108,6,3461,205974,2020,114
防城港市,816.0,19765,16,4753,213827,2021,189
防城港市,968.0,20876,23,22365,219590,2022,258
防城港市,1036.0,42945,22,23504,257238,2023,341
阳江市,1250.0077,42370,0,17828,278528,2015,30
阳江市,1270.7564,49728,0,19527,329176,2016,37
阳江市,1311.4498,63921,0,19151,334602,2017,52
阳江市,1350.3149,69945,2,27673,358617,2018,74
阳江市,1292.0,67147,4,39689,397757,2019,88
阳江市,1360.0,64646,10,30667,465253,2020,117
阳江市,1516.0,48127,12,4576,446847,2021,177
阳江市,1535.0,47230,14,13110,486484,2022,356
阳江市,1582.0,67024,11,16356,528591,2023,507
阳泉市,595.7009,35856,0,5815,213056,2015,43
阳泉市,622.8625,38666,0,5324,205350,2016,52
阳泉市,672.0222,58253,0,9088,214920,2017,64
阳泉市,733.6944,60080,0,6539,200048,2018,82
阳泉市,719.0,51407,0,7447,210066,2019,102
阳泉市,742.0,55573,3,8820,211198,2020,134
阳泉市,917.0,38835,5,11386,210835,2021,235
阳泉市,1013.0,41252,5,13055,250524,2022,332
阳泉市,1003.0,57236,3,13964,251855,2023,725
陇南市,315.1353,7858,0,5837,336905,2015,33
陇南市,339.8884,12394,0,6147,382997,2016,47
陇南市,342.7168,25394,0,8055,416162,2017,55
陇南市,379.2273,30273,1,9889,446358,2018,68
陇南市,445.0,27025,1,9922,475276,2019,84
陇南市,452.0,34366,2,10608,508860,2020,107
陇南市,503.0,17988,1,13570,468098,2021,175
陇南市,562.0,30003,2,23407,508142,2022,266
陇南市,603.0,43023,1,36362,527209,2023,366
随州市,785.26,14563,0,21417,196900,2015,45
随州市,852.18,29530,0,18694,231231,2016,60
随州市,935.72,40816,3,15033,246293,2017,80
随州市,1011.19,46502,4,15081,237716,2018,98
随州市,1162.0,42710,5,16210,243967,2019,121
随州市,1097.0,55870,10,21593,283737,2020,169
随州市,1241.0,39269,20,18222,269548,2021,283
随州市,1329.0,33828,23,26029,284596,2022,378
随州市,1331.0,48620,16,30100,328524,2023,489
雅安市,502.5788,34560,0,24489,177587,2015,17
雅安市,545.3272,43479,0,9423,173065,2016,22
雅安市,603.0,51155,0,15878,181412,2017,29
雅安市,646.1049,44273,5,15330,196974,2018,37
雅安市,724.0,42028,8,27921,215786,2019,55
雅安市,755.0,45396,11,29615,231299,2020,85
雅安市,841.0,29015,8,30645,238781,2021,146
雅安市,903.0,28204,9,24888,245322,2022,210
雅安市,1010.0,46750,7,14152,257279,2023,281
青岛市,9300.07,121638,0,285793,2340929,2015,1976
青岛市,10011.29,132601,0,241427,2530205,2016,2530
青岛市,11024.11,185589,1,385919,2538189,2017,3263
青岛市,12001.52,217474,4,451472,2630041,2018,4174
青岛市,11741.0,229852,15,668363,2750716,2019,5476
青岛市,12401.0,188300,20,468514,2885546,2020,8949
青岛市,14136.0,161921,24,513252,3088039,2021,13922
青岛市,14921.0,161672,23,494822,3321126,2022,18298
青岛市,15760.0,216711,27,427853,3335769,2023,21905
鞍山市,2336.9966,64113,0,23040,299048,2015,102
鞍山市,1461.9713,76669,0,11573,316868,2016,125
鞍山市,1613.1,80880,1,15463,348568,2017,151
鞍山市,1751.058,94746,2,9300,375045,2018,186
鞍山市,1745.0,88459,2,12357,405821,2019,226
鞍山市,1739.0,92204,4,11788,444295,2020,357
鞍山市,1888.0,80131,3,6619,382793,2021,555
鞍山市,1863.0,72176,4,6437,387060,2022,677
鞍山市,2012.0,83832,1,10118,375256,2023,761
韶关市,1149.9806,42249,0,53657,459055,2015,66
韶关市,1218.392,53693,0,48391,474054,2016,84
韶关市,1245.25830764672,71782,0,59884,511799,2017,114
韶关市,1343.911,76993,2,45974,567878,2018,156
韶关市,1318.0,72095,4,90824,588578,2019,212
韶关市,1353.0,75093,10,66409,601908,2020,302
韶关市,1554.0,63676,12,37364,618811,2021,494
韶关市,1564.0,60817,14,28979,619268,2022,661
韶关市,1621.0,80847,11,26088,640336,2023,838
马鞍山市,1365.3044,42550,0,66451,323886,2015,105
马鞍山市,1493.7617,50955,0,103014,311122,2016,128
马鞍山市,1710.09,71114,1,123050,333407,2017,159
马鞍山市,1918.1,69462,5,116137,372347,2018,192
马鞍山市,2111.0,67972,6,108798,373770,2019,232
马鞍山市,2187.0,69622,8,120287,384481,2020,406
马鞍山市,2439.0,63975,5,124911,400725,2021,598
马鞍山市,2521.0,59567,9,138429,423935,2022,807
马鞍山市,2591.0,81799,11,169931,461550,2023,971
驻马店市,1807.096,47817,0,33006,766573,2015,34
驻马店市,1972.9881,48942,0,42093,816584,2016,49
驻马店市,2175.04,65851,1,56795,925915,2017,72
驻马店市,2370.33,74844,2,61273,1034003,2018,99
驻马店市,2742.0,73450,5,71186,1165492,2019,144
驻马店市,2859.0,86411,7,181969,1189070,2020,235
驻马店市,3083.0,66871,9,193146,966121,2021,468
驻马店市,3257.0,71739,8,260669,1064176,2022,676
驻马店市,3097.0,85039,8,373992,1141113,2023,975
鸡西市,514.6868,24032,0,5423,158134,2015,13
鸡西市,518.3793,27297,0,5142,212576,2016,17
鸡西市,522.4615,31974,0,6681,183153,2017,21
鸡西市,535.1782,39306,1,4734,160099,2018,31
鸡西市,552.0,37049,1,5430,181102,2019,36
鸡西市,572.0,48577,1,15531,177848,2020,48
鸡西市,604.0,32415,1,11472,187852,2021,78
鸡西市,665.0,31239,1,12551,205627,2022,125
鸡西市,656.0,43300,1,13984,209444,2023,160
鹤壁市,717.2528,26867,0,10150,181553,2015,34
鹤壁市,771.7894,33217,0,12709,183212,2016,46
鹤壁市,827.65,46764,1,16940,195880,2017,59
鹤壁市,861.9013,64482,2,26432,221373,2018,85
鹤壁市,989.0,47211,5,35811,239313,2019,130
鹤壁市,981.0,56147,7,51971,257163,2020,201
鹤壁市,1065.0,39178,10,71950,255777,2021,375
鹤壁市,1107.0,43231,9,72017,288033,2022,513
鹤壁市,1033.0,61420,9,70619,289969,2023,688
鹤岗市,265.5736,17165,0,3787,127221,2015,7
鹤岗市,264.1031,24325,0,3458,134133,2016,11
鹤岗市,282.9148,25142,0,2427,134557,2017,13
鹤岗市,289.577,28977,1,3576,147066,2018,20
鹤岗市,336.0,24705,1,4927,143543,2019,29
鹤岗市,340.0,36908,1,2745,131921,2020,32
鹤岗市,354.0,18349,1,3717,132914,2021,41
鹤岗市,409.0,17234,1,4276,136907,2022,88
鹤岗市,384.0,27526,1,12511,138206,2023,127
鹰潭市,639.2614,15014,0,28968,179553,2015,22
鹰潭市,695.3489,27685,0,28610,185759,2016,27
鹰潭市,800.8,30391,1,52310,192836,2017,41
鹰潭市,818.9787,45169,2,58214,241778,2018,60
鹰潭市,941.0,37229,2,102705,267638,2019,83
鹰潭市,983.0,45723,1,73906,307206,2020,173
鹰潭市,1144.0,35657,2,70729,320960,2021,265
鹰潭市,1238.0,31784,3,74833,338198,2022,368
鹰潭市,1282.0,45579,5,90819,347428,2023,502
黄冈市,1589.24,43416,0,68115,834205,2015,74
黄冈市,1726.17,50957,0,78114,888591,2016,108
黄冈市,1921.83,72694,3,83742,943026,2017,146
黄冈市,2035.2,91512,4,94062,899889,2018,209
黄冈市,2323.0,83434,5,97139,923912,2019,285
黄冈市,2170.0,86639,10,105662,1007706,2020,362
黄冈市,2541.0,82541,20,86596,934297,2021,631
黄冈市,2748.0,75765,23,71115,986986,2022,932
黄冈市,2885.0,94726,16,112730,1127647,2023,1330
黄山市,530.9,23465,0,36897,157823,2015,29
黄山市,576.8174,25482,0,39754,175953,2016,34
黄山市,611.32,41336,1,54102,186447,2017,39
黄山市,677.9143,45985,5,58540,200360,2018,57
黄山市,818.0,60144,7,60796,216771,2019,76
黄山市,850.0,66450,9,65260,225563,2020,101
黄山市,957.0,56409,6,68230,231219,2021,184
黄山市,1002.0,49698,9,54577,245631,2022,274
黄山市,1046.0,65910,11,37790,261919,2023,400
黄石市,1228.1,43644,0,24380,314446,2015,63
黄石市,1305.55,50277,0,40684,370432,2016,80
黄石市,1479.4,66191,3,31241,384682,2017,120
黄石市,1587.33,66814,4,47287,391720,2018,152
黄石市,1767.0,69818,5,48485,419319,2019,197
黄石市,1641.0,70184,10,59061,463231,2020,265
黄石市,1866.0,56655,20,67391,487081,2021,526
黄石市,2042.0,60050,23,78126,501331,2022,700
黄石市,2109.0,81728,16,92432,535675,2023,977
黑河市,447.8252,20375,0,11406,167741,2015,18
黑河市,470.8056,36201,0,6426,170002,2016,20
黑河市,488.8486,36306,0,5345,174911,2017,26
黑河市,505.1299,38124,1,5086,182009,2018,34
黑河市,579.0,32723,1,3840,198010,2019,51
黑河市,615.0,41006,1,5528,206986,2020,70
黑河市,637.0,24278,1,13758,219543,2021,94
黑河市,660.0,24586,1,5549,234538,2022,129
黑河市,661.0,38473,1,4177,228381,2023,172
齐齐哈尔市,1270.325,49069,0,21961,617430,2015,24
齐齐哈尔市,1325.311,63161,0,4490,654378,2016,32
齐齐哈尔市,1333.8422,68280,0,9390,658345,2017,38
齐齐哈尔市,1340.1571,76547,1,11429,589425,2018,55
齐齐哈尔市,1129.0,67916,1,13142,598905,2019,69
齐齐哈尔市,1200.0,70234,1,17092,593619,2020,95
齐齐哈尔市,1225.0,63486,1,27209,592670,2021,163
齐齐哈尔市,1318.0,58949,1,18760,619690,2022,305
齐齐哈尔市,1328.0,71013,1,27713,617773,2023,451
龙岩市,1738.4535,42808,0,57886,550361,2015,139
龙岩市,1895.667,53878,0,55758,550790,2016,177
龙岩市,2153.13,69748,2,84419,601554,2017,243
龙岩市,2393.2951,68377,9,89809,634350,2018,362
龙岩市,2679.0,62756,16,133880,687776,2019,577
龙岩市,2871.0,69280,16,88180,729745,2020,944
龙岩市,3082.0,54149,13,136333,768703,2021,1404
龙岩市,3314.0,52915,10,138310,789243,2022,1878
龙岩市,3318.0,70914,14,93238,807233,2023,2372
